Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","15.8","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","15.5","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","16.1","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","25.8","E","Estimated value","Official estimate"
"FS","Suite of Food Security Indicators","586","Pakistan","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","25.5","E","Estimated value","Official estimate"
"FS","Suite of Food Security Indicators","586","Pakistan","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","26.1","E","Estimated value","Official estimate"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","35.9","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","35.6","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","36.2","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","47.6","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","47.3","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","47.9","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20212023","2021-2023","%","51.3","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20212023","2021-2023","%","51","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20212023","2021-2023","%","51.6","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20222024","2022-2024","%","51.5","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20222024","2022-2024","%","51.2","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20222024","2022-2024","%","51.8","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","2","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","1.8","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","2.2","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","1.8","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","1.6","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","2","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","2.8","E","Estimated value","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","586","Pakistan","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","2.6","E","Estimated value","Official estimate integrated with FAO data"
